,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
299,13.68,x,h,e,f,e,,w,18.15,18.21,s,y,w,u,w,t,g,,d,a
300,15.42,f,h,e,f,e,,w,18.08,17.78,s,y,w,u,w,t,p,,d,w
301,15.37,f,h,o,f,e,,w,17.01,17.29,s,y,w,u,w,t,g,,d,u
302,17.31,x,g,e,f,e,,w,16.94,18.47,s,y,w,u,w,t,p,,d,a
303,14.84,f,h,o,f,e,,w,16.79,18.0,s,y,w,u,w,t,g,,d,w
304,13.95,f,g,o,f,e,,w,17.11,16.94,s,y,w,u,w,t,g,,d,w
305,13.43,f,g,e,f,e,,w,16.88,17.61,s,y,w,u,w,t,g,,d,u
306,16.39,x,g,e,f,e,,w,18.94,18.58,s,y,w,u,w,t,g,,d,u
307,11.7,x,h,o,f,e,,w,16.01,16.33,s,y,w,u,w,t,g,,d,u
308,12.6,x,g,o,f,e,,w,17.81,15.5,s,y,w,u,w,t,p,,d,w
309,16.16,f,g,o,f,e,,w,16.73,16.79,s,y,w,u,w,t,p,,d,u
310,12.67,x,g,o,f,e,,w,15.68,15.29,s,y,w,u,w,t,g,,d,a
311,15.52,x,g,o,f,e,,w,16.95,17.44,s,y,w,u,w,t,g,,d,u
312,15.26,x,g,o,f,e,,w,18.99,18.03,s,y,w,u,w,t,p,,d,w
313,16.2,x,g,e,f,e,,w,17.39,17.53,s,y,w,u,w,t,p,,d,u
314,16.82,f,h,e,f,e,,w,17.81,16.9,s,y,w,u,w,t,p,,d,a
315,15.27,f,h,e,f,e,,w,17.17,16.97,s,y,w,u,w,t,p,,d,u
316,12.1,f,g,o,f,e,,w,16.25,17.06,s,y,w,u,w,t,g,,d,w
317,14.28,x,g,e,f,e,,w,17.77,17.12,s,y,w,u,w,t,p,,d,u
318,15.03,f,g,o,f,e,,w,16.71,16.74,s,y,w,u,w,t,g,,d,a
319,18.1,x,g,e,f,e,,w,18.35,18.7,s,y,w,u,w,t,g,,d,w
320,16.69,f,g,o,f,e,,w,17.0,17.45,s,y,w,u,w,t,p,,d,w
321,11.3,x,h,o,f,e,,w,15.69,16.34,s,y,w,u,w,t,g,,d,u
322,14.66,f,g,e,f,e,,w,16.73,15.27,s,y,w,u,w,t,g,,d,a
323,13.99,f,h,e,f,e,,w,16.71,16.23,s,y,w,u,w,t,p,,d,u
324,13.62,f,h,e,f,e,,w,17.6,17.3,s,y,w,u,w,t,g,,d,a
325,14.49,f,g,e,f,e,,w,16.77,17.22,s,y,w,u,w,t,g,,d,w
326,14.16,x,g,e,f,e,,w,16.44,17.34,s,y,w,u,w,t,g,,d,w
327,18.89,x,g,o,f,e,,w,18.23,17.94,s,y,w,u,w,t,p,,d,a
328,13.03,x,h,o,f,e,,w,16.72,16.85,s,y,w,u,w,t,p,,d,u
329,12.8,x,g,e,f,e,,w,16.48,16.24,s,y,w,u,w,t,g,,d,u
330,13.7,x,g,e,f,e,,w,17.84,17.91,s,y,w,u,w,t,g,,d,u
331,14.42,x,h,o,f,e,,w,18.2,18.06,s,y,w,u,w,t,g,,d,u
332,14.45,x,g,o,f,e,,w,17.44,17.25,s,y,w,u,w,t,g,,d,u
333,16.11,f,g,e,f,e,,w,17.95,18.61,s,y,w,u,w,t,p,,d,a
334,15.61,x,g,e,f,e,,w,17.62,17.79,s,y,w,u,w,t,g,,d,w
335,14.93,x,h,o,f,e,,w,17.71,18.23,s,y,w,u,w,t,g,,d,w
336,15.58,f,g,e,f,e,,w,18.14,17.96,s,y,w,u,w,t,g,,d,u
337,15.98,x,h,e,f,e,,w,18.08,18.66,s,y,w,u,w,t,p,,d,a
338,15.62,f,h,o,f,e,,w,18.48,17.75,s,y,w,u,w,t,p,,d,u
339,16.79,x,g,e,f,e,,w,17.98,16.76,s,y,w,u,w,t,g,,d,a
340,13.6,f,h,o,f,e,,w,16.32,16.09,s,y,w,u,w,t,g,,d,u
341,15.3,f,h,e,f,e,,w,19.02,18.84,s,y,w,u,w,t,g,,d,w
342,16.08,f,g,o,f,e,,w,17.33,18.09,s,y,w,u,w,t,g,,d,a
343,13.43,x,h,e,f,e,,w,17.1,17.25,s,y,w,u,w,t,p,,d,w
344,16.24,x,h,o,f,e,,w,17.45,17.78,s,y,w,u,w,t,p,,d,a
345,16.78,f,h,o,f,e,,w,17.81,17.92,s,y,w,u,w,t,g,,d,u
346,16.26,f,h,o,f,e,,w,17.31,17.3,s,y,w,u,w,t,g,,d,a
347,12.59,x,h,e,f,e,,w,15.47,15.77,s,y,w,u,w,t,p,,d,w
348,16.68,x,h,e,f,e,,w,19.01,17.55,s,y,w,u,w,t,p,,d,a
349,14.89,f,h,o,f,e,,w,18.57,17.73,s,y,w,u,w,t,g,,d,a
350,14.72,x,g,o,f,e,,w,17.66,18.03,s,y,w,u,w,t,g,,d,w
351,13.59,x,h,o,f,e,,w,17.57,18.17,s,y,w,u,w,t,g,,d,w
352,16.07,x,g,o,f,e,,w,17.23,17.76,s,y,w,u,w,t,p,,d,u
353,6.87,x,g,n,f,e,,w,6.88,13.64,,y,w,u,w,t,p,,d,a
354,8.59,p,g,n,f,e,,w,9.15,17.34,,y,w,u,w,t,p,,d,a
355,5.95,p,g,n,f,e,,w,7.54,12.73,,y,w,u,w,t,p,,d,u
356,6.51,x,g,n,f,e,,w,6.8,12.92,,y,w,u,w,t,p,,d,a
357,7.66,x,g,n,f,e,,w,8.55,14.98,,y,w,u,w,t,p,,d,a
358,6.4,x,g,n,f,e,,w,7.68,14.68,,y,w,u,w,t,p,,d,u
359,7.06,p,g,n,f,e,,w,7.26,12.03,,y,w,u,w,t,p,,d,u
360,6.32,x,g,n,f,e,,w,7.66,15.84,,y,w,u,w,t,p,,d,a
361,8.8,x,g,n,f,e,,w,8.44,16.56,,y,w,u,w,t,p,,d,u
362,7.5,p,g,n,f,e,,w,6.37,11.75,,y,w,u,w,t,p,,d,u
363,6.44,p,g,n,f,e,,w,7.61,13.59,,y,w,u,w,t,p,,d,u
364,6.64,p,g,n,f,e,,w,7.14,12.48,,y,w,u,w,t,p,,d,a
365,6.93,x,g,n,f,e,,w,7.99,14.23,,y,w,u,w,t,p,,d,u
366,8.23,x,g,n,f,e,,w,8.2,15.67,,y,w,u,w,t,p,,d,a
367,7.37,x,g,n,f,e,,w,7.8,13.6,,y,w,u,w,t,p,,d,a
368,8.49,p,g,n,f,e,,w,8.35,15.7,,y,w,u,w,t,p,,d,u
369,7.05,x,g,n,f,e,,w,8.63,16.79,,y,w,u,w,t,p,,d,a
370,5.92,x,g,n,f,e,,w,7.47,12.44,,y,w,u,w,t,p,,d,u
371,8.91,x,g,n,f,e,,w,9.11,16.66,,y,w,u,w,t,p,,d,u
372,8.71,x,g,n,f,e,,w,8.8,16.46,,y,w,u,w,t,p,,d,u
373,8.79,x,g,n,f,e,,w,8.71,16.44,,y,w,u,w,t,p,,d,u
374,7.09,p,g,n,f,e,,w,7.97,11.93,,y,w,u,w,t,p,,d,a
375,8.08,x,g,n,f,e,,w,8.22,16.67,,y,w,u,w,t,p,,d,u
376,7.63,x,g,n,f,e,,w,7.97,13.44,,y,w,u,w,t,p,,d,u
377,6.39,x,g,n,f,e,,w,8.03,13.86,,y,w,u,w,t,p,,d,u
378,6.86,x,g,n,f,e,,w,8.04,16.3,,y,w,u,w,t,p,,d,u
379,8.85,p,g,n,f,e,,w,8.58,15.18,,y,w,u,w,t,p,,d,a
380,7.73,p,g,n,f,e,,w,9.09,16.3,,y,w,u,w,t,p,,d,a
381,5.84,x,g,n,f,e,,w,8.14,14.47,,y,w,u,w,t,p,,d,u
382,6.5,p,g,n,f,e,,w,8.46,16.14,,y,w,u,w,t,p,,d,a
383,6.58,x,g,n,f,e,,w,7.82,14.05,,y,w,u,w,t,p,,d,u
384,7.2,x,g,n,f,e,,w,7.69,15.52,,y,w,u,w,t,p,,d,a
385,5.55,x,g,n,f,e,,w,7.19,12.25,,y,w,u,w,t,p,,d,a
386,6.63,x,g,n,f,e,,w,7.95,15.63,,y,w,u,w,t,p,,d,a
387,6.83,x,g,n,f,e,,w,7.8,16.88,,y,w,u,w,t,p,,d,u
388,6.3,p,g,n,f,e,,w,7.86,13.85,,y,w,u,w,t,p,,d,a
389,8.82,x,g,n,f,e,,w,7.84,13.76,,y,w,u,w,t,p,,d,u
390,7.33,x,g,n,f,e,,w,8.29,14.74,,y,w,u,w,t,p,,d,u
391,8.5,x,g,n,f,e,,w,6.69,13.83,,y,w,u,w,t,p,,d,a
392,8.07,x,g,n,f,e,,w,7.98,15.37,,y,w,u,w,t,p,,d,u
393,6.85,x,g,n,f,e,,w,7.83,13.03,,y,w,u,w,t,p,,d,u
394,7.44,p,g,n,f,e,,w,8.58,15.59,,y,w,u,w,t,p,,d,a
395,7.19,x,g,n,f,e,,w,7.24,17.2,,y,w,u,w,t,p,,d,a
396,7.07,x,g,n,f,e,,w,8.82,18.08,,y,w,u,w,t,p,,d,a
397,7.81,x,g,n,f,e,,w,8.12,14.57,,y,w,u,w,t,p,,d,a
398,6.08,x,g,n,f,e,,w,7.71,14.72,,y,w,u,w,t,p,,d,a
399,8.01,x,g,n,f,e,,w,8.81,14.45,,y,w,u,w,t,p,,d,a
400,7.5,p,g,n,f,e,,w,8.88,15.87,,y,w,u,w,t,p,,d,u
401,8.47,x,g,n,f,e,,w,9.3,16.31,,y,w,u,w,t,p,,d,u
402,6.36,x,g,n,f,e,,w,6.01,12.19,,y,w,u,w,t,p,,d,a
403,7.53,p,g,n,f,e,,w,8.3,15.86,,y,w,u,w,t,p,,d,u
404,7.62,p,g,n,f,e,,w,8.19,15.52,,y,w,u,w,t,p,,d,u
405,6.18,p,g,n,f,e,,w,7.98,14.28,,y,w,u,w,t,p,,d,u
406,6.67,p,g,n,f,e,,w,9.1,15.35,,y,w,u,w,t,p,,d,a
407,5.61,x,g,n,f,e,,w,7.23,10.48,,y,w,u,w,t,p,,d,a
408,8.08,x,g,n,f,e,,w,7.87,14.49,,y,w,u,w,t,p,,d,a
409,6.37,p,g,n,f,e,,w,8.65,16.68,,y,w,u,w,t,p,,d,u
410,6.25,p,g,n,f,e,,w,6.99,14.21,,y,w,u,w,t,p,,d,u
411,6.8,x,g,n,f,e,,w,7.24,12.94,,y,w,u,w,t,p,,d,a
412,6.71,x,g,n,f,e,,w,7.09,14.96,,y,w,u,w,t,p,,d,a
413,8.38,x,g,n,f,e,,w,8.16,15.38,,y,w,u,w,t,p,,d,a
414,6.52,x,g,n,f,e,,w,7.29,12.43,,y,w,u,w,t,p,,d,u
415,5.73,p,g,n,f,e,,w,6.83,14.08,,y,w,u,w,t,p,,d,a
416,8.03,x,g,n,f,e,,w,7.82,13.89,,y,w,u,w,t,p,,d,u
417,8.25,x,g,n,f,e,,w,7.05,14.58,,y,w,u,w,t,p,,d,a
418,9.0,p,g,n,f,e,,w,8.79,16.28,,y,w,u,w,t,p,,d,u
419,7.97,p,g,n,f,e,,w,8.0,13.26,,y,w,u,w,t,p,,d,u
420,7.45,x,g,n,f,e,,w,8.56,14.67,,y,w,u,w,t,p,,d,u
421,6.27,p,g,n,f,e,,w,8.18,13.41,,y,w,u,w,t,p,,d,a
422,7.38,p,g,n,f,e,,w,8.33,12.98,,y,w,u,w,t,p,,d,a
423,7.02,p,g,n,f,e,,w,7.75,15.3,,y,w,u,w,t,p,,d,a
424,6.9,p,g,n,f,e,,w,7.46,13.54,,y,w,u,w,t,p,,d,u
425,7.22,p,g,n,f,e,,w,8.01,15.3,,y,w,u,w,t,p,,d,a
426,7.67,x,g,n,f,e,,w,7.85,13.84,,y,w,u,w,t,p,,d,a
427,7.83,x,g,n,f,e,,w,7.92,16.02,,y,w,u,w,t,p,,d,u
428,6.11,x,g,n,f,e,,w,7.53,14.06,,y,w,u,w,t,p,,d,a
429,7.81,p,g,n,f,e,,w,7.8,14.7,,y,w,u,w,t,p,,d,u
430,6.59,x,g,n,f,e,,w,8.28,15.21,,y,w,u,w,t,p,,d,u
431,6.59,x,g,n,f,e,,w,8.58,12.09,,y,w,u,w,t,p,,d,u
432,8.66,p,g,n,f,e,,w,8.87,16.85,,y,w,u,w,t,p,,d,u
433,7.9,x,g,n,f,e,,w,8.57,18.02,,y,w,u,w,t,p,,d,u
434,6.69,x,g,n,f,e,,w,7.4,14.25,,y,w,u,w,t,p,,d,u
435,7.58,x,g,n,f,e,,w,8.89,15.76,,y,w,u,w,t,p,,d,a
436,7.22,p,g,n,f,e,,w,8.41,15.87,,y,w,u,w,t,p,,d,u
437,7.37,x,g,n,f,e,,w,7.22,14.66,,y,w,u,w,t,p,,d,u
438,7.76,x,g,n,f,e,,w,7.37,13.72,,y,w,u,w,t,p,,d,a
439,6.84,p,g,n,f,e,,w,7.71,15.62,,y,w,u,w,t,p,,d,a
440,7.7,p,g,n,f,e,,w,9.6,18.0,,y,w,u,w,t,p,,d,a
441,9.14,p,g,n,f,e,,w,9.13,18.81,,y,w,u,w,t,p,,d,u
442,7.94,p,g,n,f,e,,w,9.24,15.9,,y,w,u,w,t,p,,d,a
443,6.37,x,g,n,f,e,,w,7.38,13.26,,y,w,u,w,t,p,,d,u
444,7.25,x,g,n,f,e,,w,8.54,15.42,,y,w,u,w,t,p,,d,a
445,8.28,p,g,n,f,e,,w,8.03,13.89,,y,w,u,w,t,p,,d,a
446,7.18,x,g,n,f,e,,w,7.54,15.97,,y,w,u,w,t,p,,d,u
447,5.5,p,g,n,f,e,,w,6.28,10.99,,y,w,u,w,t,p,,d,a
448,7.0,p,g,n,f,e,,w,7.22,12.09,,y,w,u,w,t,p,,d,u
449,6.4,x,g,n,f,e,,w,7.27,14.66,,y,w,u,w,t,p,,d,a
450,8.54,p,g,n,f,e,,w,7.34,12.73,,y,w,u,w,t,p,,d,u
451,8.18,p,g,n,f,e,,w,8.19,14.26,,y,w,u,w,t,p,,d,u
452,8.41,p,g,n,f,e,,w,8.35,15.84,,y,w,u,w,t,p,,d,u
453,7.43,x,g,n,f,e,,w,8.25,14.89,,y,w,u,w,t,p,,d,a
454,7.59,p,g,n,f,e,,w,7.86,12.64,,y,w,u,w,t,p,,d,a
455,7.52,p,g,n,f,e,,w,8.63,18.21,,y,w,u,w,t,p,,d,a
456,8.1,p,g,n,f,e,,w,8.07,13.67,,y,w,u,w,t,p,,d,u
457,6.87,x,g,n,f,e,,w,7.31,14.17,,y,w,u,w,t,p,,d,a
458,6.91,x,g,n,f,e,,w,8.16,16.1,,y,w,u,w,t,p,,d,u
459,8.0,x,g,n,f,e,,w,7.58,15.87,,y,w,u,w,t,p,,d,a
460,8.48,p,g,n,f,e,,w,8.75,16.35,,y,w,u,w,t,p,,d,u
461,7.47,p,g,n,f,e,,w,9.1,15.54,,y,w,u,w,t,p,,d,a
462,7.72,p,g,n,f,e,,w,8.98,17.12,,y,w,u,w,t,p,,d,u
463,6.29,p,g,n,f,e,,w,7.56,13.69,,y,w,u,w,t,p,,d,u
464,7.24,x,g,n,f,e,,w,8.56,14.83,,y,w,u,w,t,p,,d,u
465,8.2,p,g,n,f,e,,w,8.5,16.31,,y,w,u,w,t,p,,d,a
466,8.59,p,g,n,f,e,,w,7.53,16.05,,y,w,u,w,t,p,,d,a
467,7.43,p,g,n,f,e,,w,8.36,16.23,,y,w,u,w,t,p,,d,u
468,7.86,x,g,n,f,e,,w,7.4,13.4,,y,w,u,w,t,p,,d,u
469,9.89,x,g,n,f,e,,w,10.09,20.18,,y,w,u,w,t,p,,d,u
470,8.61,p,g,n,f,e,,w,8.45,15.72,,y,w,u,w,t,p,,d,u
471,7.17,x,g,n,f,e,,w,7.4,15.23,,y,w,u,w,t,p,,d,u
472,7.08,x,g,n,f,e,,w,7.84,14.57,,y,w,u,w,t,p,,d,u
473,6.57,x,g,n,f,e,,w,7.84,13.75,,y,w,u,w,t,p,,d,a
474,7.7,x,g,n,f,e,,w,7.65,14.9,,y,w,u,w,t,p,,d,u
475,7.21,x,g,n,f,e,,w,8.12,14.11,,y,w,u,w,t,p,,d,a
476,7.83,p,g,n,f,e,,w,8.84,15.88,,y,w,u,w,t,p,,d,u
477,7.53,x,g,n,f,e,,w,7.79,16.13,,y,w,u,w,t,p,,d,a
478,7.93,p,g,n,f,e,,w,7.78,14.43,,y,w,u,w,t,p,,d,u
479,7.93,x,g,n,f,e,,w,7.58,14.61,,y,w,u,w,t,p,,d,a
480,8.7,x,g,n,f,e,,w,8.62,16.83,,y,w,u,w,t,p,,d,u
481,7.09,p,g,n,f,e,,w,7.71,12.91,,y,w,u,w,t,p,,d,u
482,8.35,x,g,n,f,e,,w,8.79,18.48,,y,w,u,w,t,p,,d,u
483,6.15,x,g,n,f,e,,w,7.45,13.62,,y,w,u,w,t,p,,d,a
484,6.06,p,g,n,f,e,,w,6.99,11.9,,y,w,u,w,t,p,,d,a
485,7.69,p,g,n,f,e,,w,8.65,15.55,,y,w,u,w,t,p,,d,u
486,6.92,x,g,n,f,e,,w,9.18,18.11,,y,w,u,w,t,p,,d,a
487,7.67,x,g,n,f,e,,w,7.3,14.32,,y,w,u,w,t,p,,d,a
488,6.79,p,g,n,f,e,,w,7.47,13.65,,y,w,u,w,t,p,,d,u
489,6.83,x,g,n,f,e,,w,8.87,16.22,,y,w,u,w,t,p,,d,u
490,6.38,x,g,n,f,e,,w,8.43,14.68,,y,w,u,w,t,p,,d,a
491,6.93,x,g,n,f,e,,w,7.13,13.59,,y,w,u,w,t,p,,d,a
492,7.71,x,g,n,f,e,,w,7.47,13.22,,y,w,u,w,t,p,,d,u
493,8.43,x,g,n,f,e,,w,8.61,17.4,,y,w,u,w,t,p,,d,a
494,7.25,p,g,n,f,e,,w,8.74,16.56,,y,w,u,w,t,p,,d,u
495,7.7,x,g,n,f,e,,w,8.22,16.29,,y,w,u,w,t,p,,d,u
496,7.83,p,g,n,f,e,,w,7.78,13.22,,y,w,u,w,t,p,,d,a
497,7.75,p,g,n,f,e,,w,8.8,16.71,,y,w,u,w,t,p,,d,a
498,8.94,p,g,n,f,e,,w,9.75,20.04,,y,w,u,w,t,p,,d,a
499,6.34,x,g,n,f,e,,w,7.75,15.82,,y,w,u,w,t,p,,d,a
500,5.85,x,g,n,f,e,,w,6.96,11.62,,y,w,u,w,t,p,,d,u
501,7.54,x,g,n,f,e,,w,7.37,14.53,,y,w,u,w,t,p,,d,u
502,6.96,x,g,n,f,e,,w,8.48,18.23,,y,w,u,w,t,p,,d,a
503,8.0,x,g,n,f,e,,w,8.09,15.26,,y,w,u,w,t,p,,d,u
504,8.76,p,g,n,f,e,,w,7.94,17.4,,y,w,u,w,t,p,,d,u
505,7.42,x,g,n,f,e,,w,8.34,16.0,,y,w,u,w,t,p,,d,a
506,6.71,p,g,n,f,e,,w,7.42,14.02,,y,w,u,w,t,p,,d,u
507,7.13,p,g,n,f,e,,w,7.17,13.12,,y,w,u,w,t,p,,d,a
508,8.33,p,g,n,f,e,,w,7.59,16.06,,y,w,u,w,t,p,,d,a
509,7.24,x,g,n,f,e,,w,8.66,15.56,,y,w,u,w,t,p,,d,u
510,8.7,x,g,n,f,e,,w,8.67,17.02,,y,w,u,w,t,p,,d,a
511,7.66,x,g,n,f,e,,w,8.36,16.23,,y,w,u,w,t,p,,d,a
512,8.14,p,g,n,f,e,,w,7.46,14.82,,y,w,u,w,t,p,,d,a
513,7.42,p,g,n,f,e,,w,7.82,16.31,,y,w,u,w,t,p,,d,u
514,8.01,x,g,n,f,e,,w,8.08,15.84,,y,w,u,w,t,p,,d,u
515,7.71,p,g,n,f,e,,w,7.19,11.56,,y,w,u,w,t,p,,d,a
516,7.94,p,g,n,f,e,,w,8.19,16.61,,y,w,u,w,t,p,,d,u
517,8.53,x,g,n,f,e,,w,8.66,15.8,,y,w,u,w,t,p,,d,u
518,7.82,x,g,n,f,e,,w,7.97,14.3,,y,w,u,w,t,p,,d,a
519,7.18,p,g,n,f,e,,w,7.46,15.77,,y,w,u,w,t,p,,d,u
520,6.91,x,g,n,f,e,,w,8.12,14.63,,y,w,u,w,t,p,,d,u
521,7.69,p,g,n,f,e,,w,9.26,18.08,,y,w,u,w,t,p,,d,a
522,7.39,x,g,n,f,e,,w,7.66,13.81,,y,w,u,w,t,p,,d,a
523,8.05,p,g,n,f,e,,w,8.66,16.12,,y,w,u,w,t,p,,d,u
524,6.26,x,g,n,f,e,,w,7.63,12.84,,y,w,u,w,t,p,,d,u
525,7.17,p,g,n,f,e,,w,7.94,14.74,,y,w,u,w,t,p,,d,a
526,7.52,p,g,n,f,e,,w,8.06,14.48,,y,w,u,w,t,p,,d,a
527,7.56,p,g,n,f,e,,w,7.76,16.14,,y,w,u,w,t,p,,d,u
528,8.43,p,g,n,f,e,,w,8.16,17.47,,y,w,u,w,t,p,,d,a
529,6.43,x,g,n,f,e,,w,6.84,13.03,,y,w,u,w,t,p,,d,u
530,7.97,p,g,n,f,e,,w,7.35,13.43,,y,w,u,w,t,p,,d,a
531,8.54,p,g,n,f,e,,w,9.49,17.22,,y,w,u,w,t,p,,d,u
532,6.05,x,g,n,f,e,,w,7.31,14.96,,y,w,u,w,t,p,,d,a
533,8.84,p,g,n,f,e,,w,8.12,16.65,,y,w,u,w,t,p,,d,u
534,6.29,p,g,n,f,e,,w,6.37,13.51,,y,w,u,w,t,p,,d,a
535,9.15,p,g,n,f,e,,w,8.16,14.71,,y,w,u,w,t,p,,d,u
536,6.59,x,g,n,f,e,,w,7.08,15.42,,y,w,u,w,t,p,,d,u
537,7.38,p,g,n,f,e,,w,8.73,17.96,,y,w,u,w,t,p,,d,a
538,7.61,x,g,n,f,e,,w,7.94,15.11,,y,w,u,w,t,p,,d,a
539,9.06,x,g,n,f,e,,w,8.11,17.08,,y,w,u,w,t,p,,d,u
540,7.31,x,g,n,f,e,,w,6.75,12.94,,y,w,u,w,t,p,,d,a
541,8.19,p,g,n,f,e,,w,7.42,13.65,,y,w,u,w,t,p,,d,u
542,7.86,x,g,n,f,e,,w,8.32,16.44,,y,w,u,w,t,p,,d,a
543,8.03,x,g,n,f,e,,w,8.78,16.77,,y,w,u,w,t,p,,d,a
544,8.38,x,g,n,f,e,,w,9.13,17.14,,y,w,u,w,t,p,,d,u
545,6.44,p,g,n,f,e,,w,8.12,15.42,,y,w,u,w,t,p,,d,u
546,7.33,p,g,n,f,e,,w,7.11,11.91,,y,w,u,w,t,p,,d,u
547,7.97,p,g,n,f,e,,w,8.22,14.95,,y,w,u,w,t,p,,d,a
548,7.13,x,g,n,f,e,,w,8.93,18.96,,y,w,u,w,t,p,,d,u
549,7.02,x,g,n,f,e,,w,6.7,11.31,,y,w,u,w,t,p,,d,u
550,8.6,x,g,n,f,e,,w,7.39,14.85,,y,w,u,w,t,p,,d,u
551,8.22,x,g,n,f,e,,w,8.36,15.0,,y,w,u,w,t,p,,d,u
552,6.49,x,g,n,f,e,,w,7.12,12.72,,y,w,u,w,t,p,,d,u
553,6.88,p,g,n,f,e,,w,7.52,13.7,,y,w,u,w,t,p,,d,u
554,7.77,p,g,n,f,e,,w,9.07,15.49,,y,w,u,w,t,p,,d,a
555,7.7,p,g,n,f,e,,w,7.23,14.52,,y,w,u,w,t,p,,d,a
556,6.14,p,g,n,f,e,,w,6.93,15.14,,y,w,u,w,t,p,,d,a
557,8.26,p,g,n,f,e,,w,7.52,14.29,,y,w,u,w,t,p,,d,u
558,8.88,x,g,n,f,e,,w,8.65,15.99,,y,w,u,w,t,p,,d,u
559,6.77,x,g,n,f,e,,w,8.44,13.24,,y,w,u,w,t,p,,d,u
560,7.86,x,g,n,f,e,,w,7.62,14.45,,y,w,u,w,t,p,,d,a
561,7.21,x,g,n,f,e,,w,6.8,15.25,,y,w,u,w,t,p,,d,u
562,7.92,p,g,n,f,e,,w,7.39,14.99,,y,w,u,w,t,p,,d,a
563,8.04,x,g,n,f,e,,w,8.67,15.26,,y,w,u,w,t,p,,d,u
564,7.78,p,g,n,f,e,,w,7.81,14.95,,y,w,u,w,t,p,,d,a
565,8.11,x,g,n,f,e,,w,7.12,14.4,,y,w,u,w,t,p,,d,u
566,8.84,p,g,n,f,e,,w,8.69,17.38,,y,w,u,w,t,p,,d,u
567,7.24,p,g,n,f,e,,w,8.33,15.77,,y,w,u,w,t,p,,d,u
568,8.61,p,g,n,f,e,,w,8.45,15.61,,y,w,u,w,t,p,,d,u
569,7.69,x,g,n,f,e,,w,8.07,16.87,,y,w,u,w,t,p,,d,u
570,8.14,p,g,n,f,e,,w,8.67,15.08,,y,w,u,w,t,p,,d,u
571,6.06,x,g,n,f,e,,w,8.02,16.17,,y,w,u,w,t,p,,d,a
572,5.68,x,g,n,f,e,,w,6.86,15.3,,y,w,u,w,t,p,,d,a
573,8.2,p,g,n,f,e,,w,8.18,15.44,,y,w,u,w,t,p,,d,a
574,8.62,x,g,n,f,e,,w,8.43,16.99,,y,w,u,w,t,p,,d,a
575,6.63,x,g,n,f,e,,w,8.06,14.05,,y,w,u,w,t,p,,d,a
576,7.72,p,g,n,f,e,,w,8.41,16.69,,y,w,u,w,t,p,,d,a
577,6.24,x,g,n,f,e,,w,7.93,13.72,,y,w,u,w,t,p,,d,a
578,7.79,x,g,n,f,e,,w,6.91,14.5,,y,w,u,w,t,p,,d,a
579,8.21,p,g,n,f,e,,w,9.0,17.64,,y,w,u,w,t,p,,d,a
580,7.08,p,g,n,f,e,,w,7.77,15.05,,y,w,u,w,t,p,,d,a
581,8.44,p,g,n,f,e,,w,9.54,18.2,,y,w,u,w,t,p,,d,a
582,7.29,x,g,n,f,e,,w,7.27,14.35,,y,w,u,w,t,p,,d,u
583,9.1,p,g,n,f,e,,w,8.61,18.79,,y,w,u,w,t,p,,d,u
584,7.54,p,g,n,f,e,,w,7.96,13.51,,y,w,u,w,t,p,,d,a
585,8.28,x,g,n,f,e,,w,7.92,15.61,,y,w,u,w,t,p,,d,u
586,7.37,x,g,n,f,e,,w,8.08,15.43,,y,w,u,w,t,p,,d,a
587,8.23,x,g,n,f,e,,w,7.13,12.2,,y,w,u,w,t,p,,d,a
588,8.45,x,g,n,f,e,,w,7.84,14.45,,y,w,u,w,t,p,,d,a
589,8.31,p,g,n,f,e,,w,7.46,13.14,,y,w,u,w,t,p,,d,a
590,7.03,p,g,n,f,e,,w,6.71,10.67,,y,w,u,w,t,p,,d,u
591,8.49,x,g,n,f,e,,w,8.66,16.41,,y,w,u,w,t,p,,d,a
592,6.64,x,g,n,f,e,,w,7.12,14.16,,y,w,u,w,t,p,,d,a
593,8.87,p,g,n,f,e,,w,9.29,17.1,,y,w,u,w,t,p,,d,a
594,6.58,p,g,n,f,e,,w,7.21,13.47,,y,w,u,w,t,p,,d,u
595,6.8,x,g,n,f,e,,w,7.47,14.3,,y,w,u,w,t,p,,d,u
596,7.59,p,g,n,f,e,,w,7.77,13.71,,y,w,u,w,t,p,,d,a
597,7.42,p,g,n,f,e,,w,7.41,14.04,,y,w,u,w,t,p,,d,a
598,8.63,x,g,n,f,e,,w,7.88,15.96,,y,w,u,w,t,p,,d,a
599,8.05,x,g,n,f,e,,w,8.74,16.01,,y,w,u,w,t,p,,d,a
600,7.31,p,g,n,f,e,,w,7.26,13.97,,y,w,u,w,t,p,,d,u
601,9.3,p,g,n,f,e,,w,9.0,16.33,,y,w,u,w,t,p,,d,a
602,8.19,x,g,n,f,e,,w,8.78,16.05,,y,w,u,w,t,p,,d,a
603,7.74,x,g,n,f,e,,w,7.95,16.52,,y,w,u,w,t,p,,d,u
604,7.55,x,g,n,f,e,,w,7.58,14.49,,y,w,u,w,t,p,,d,a
605,8.27,x,g,n,f,e,,w,8.65,16.27,,y,w,u,w,t,p,,d,a
