Unnamed: 0,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
305,1298,2,2,1,0,2,3,10,1570,1708,4,7,11,0,4,1,2,7,0,2
306,1593,6,2,1,0,2,3,10,1767,1805,4,7,11,0,4,1,2,7,0,2
307,1125,6,3,6,0,2,3,10,1487,1580,4,7,11,0,4,1,2,7,0,2
308,1215,6,2,6,0,2,3,10,1663,1497,4,7,11,0,4,1,5,7,0,3
309,1570,2,2,6,0,2,3,10,1556,1626,4,7,11,0,4,1,5,7,0,2
310,1222,6,2,6,0,2,3,10,1454,1476,4,7,11,0,4,1,2,7,0,0
311,1506,6,2,6,0,2,3,10,1577,1691,4,7,11,0,4,1,2,7,0,2
312,1481,6,2,6,0,2,3,10,1772,1750,4,7,11,0,4,1,5,7,0,3
313,1574,6,2,1,0,2,3,10,1621,1700,4,7,11,0,4,1,5,7,0,2
314,1635,2,3,1,0,2,3,10,1663,1637,4,7,11,0,4,1,5,7,0,0
315,1482,2,3,1,0,2,3,10,1599,1644,4,7,11,0,4,1,5,7,0,2
316,1165,2,2,6,0,2,3,10,1510,1653,4,7,11,0,4,1,2,7,0,3
317,1383,6,2,1,0,2,3,10,1659,1659,4,7,11,0,4,1,5,7,0,2
318,1458,2,2,6,0,2,3,10,1554,1621,4,7,11,0,4,1,2,7,0,0
319,1761,6,2,1,0,2,3,10,1715,1817,4,7,11,0,4,1,2,7,0,3
320,1623,2,2,6,0,2,3,10,1582,1692,4,7,11,0,4,1,5,7,0,3
321,1085,6,3,6,0,2,3,10,1455,1581,4,7,11,0,4,1,2,7,0,2
322,1421,2,2,1,0,2,3,10,1556,1474,4,7,11,0,4,1,2,7,0,0
323,1354,2,3,1,0,2,3,10,1554,1570,4,7,11,0,4,1,5,7,0,2
324,1317,2,3,1,0,2,3,10,1642,1677,4,7,11,0,4,1,2,7,0,0
325,1404,2,2,1,0,2,3,10,1560,1669,4,7,11,0,4,1,2,7,0,3
326,1371,6,2,1,0,2,3,10,1528,1681,4,7,11,0,4,1,2,7,0,3
327,1838,6,2,6,0,2,3,10,1704,1741,4,7,11,0,4,1,5,7,0,0
328,1258,6,3,6,0,2,3,10,1555,1632,4,7,11,0,4,1,5,7,0,2
329,1235,6,2,1,0,2,3,10,1532,1571,4,7,11,0,4,1,2,7,0,2
330,1325,6,2,1,0,2,3,10,1666,1738,4,7,11,0,4,1,2,7,0,2
331,1397,6,3,6,0,2,3,10,1701,1753,4,7,11,0,4,1,2,7,0,2
332,1400,6,2,6,0,2,3,10,1626,1672,4,7,11,0,4,1,2,7,0,2
333,1565,2,2,1,0,2,3,10,1677,1808,4,7,11,0,4,1,5,7,0,0
334,1515,6,2,1,0,2,3,10,1644,1726,4,7,11,0,4,1,2,7,0,3
335,1448,6,3,6,0,2,3,10,1653,1770,4,7,11,0,4,1,2,7,0,3
336,1512,2,2,1,0,2,3,10,1695,1743,4,7,11,0,4,1,2,7,0,2
337,1552,6,3,1,0,2,3,10,1689,1813,4,7,11,0,4,1,5,7,0,0
338,1516,2,3,6,0,2,3,10,1728,1722,4,7,11,0,4,1,5,7,0,2
339,1632,6,2,1,0,2,3,10,1680,1623,4,7,11,0,4,1,2,7,0,0
340,1315,2,3,6,0,2,3,10,1517,1556,4,7,11,0,4,1,2,7,0,2
341,1485,2,3,1,0,2,3,10,1775,1831,4,7,11,0,4,1,2,7,0,3
342,1562,2,2,6,0,2,3,10,1615,1756,4,7,11,0,4,1,2,7,0,0
343,1298,6,3,1,0,2,3,10,1592,1672,4,7,11,0,4,1,5,7,0,3
344,1578,6,3,6,0,2,3,10,1627,1725,4,7,11,0,4,1,5,7,0,0
345,1631,2,3,6,0,2,3,10,1663,1739,4,7,11,0,4,1,2,7,0,2
346,1580,2,3,6,0,2,3,10,1613,1677,4,7,11,0,4,1,2,7,0,0
347,1214,6,3,1,0,2,3,10,1435,1524,4,7,11,0,4,1,5,7,0,3
348,1622,6,3,1,0,2,3,10,1774,1702,4,7,11,0,4,1,5,7,0,0
349,1444,2,3,6,0,2,3,10,1737,1720,4,7,11,0,4,1,2,7,0,0
350,1427,6,2,6,0,2,3,10,1648,1750,4,7,11,0,4,1,2,7,0,3
351,1314,6,3,6,0,2,3,10,1639,1764,4,7,11,0,4,1,2,7,0,3
352,1561,6,2,6,0,2,3,10,1605,1723,4,7,11,0,4,1,5,7,0,2
353,642,6,2,5,0,2,3,10,578,1311,5,7,11,0,4,1,5,7,0,0
354,814,4,2,5,0,2,3,10,805,1681,5,7,11,0,4,1,5,7,0,0
355,550,4,2,5,0,2,3,10,644,1220,5,7,11,0,4,1,5,7,0,2
356,606,6,2,5,0,2,3,10,570,1239,5,7,11,0,4,1,5,7,0,0
357,721,6,2,5,0,2,3,10,745,1445,5,7,11,0,4,1,5,7,0,0
358,595,6,2,5,0,2,3,10,658,1415,5,7,11,0,4,1,5,7,0,2
359,661,4,2,5,0,2,3,10,616,1150,5,7,11,0,4,1,5,7,0,2
360,587,6,2,5,0,2,3,10,656,1531,5,7,11,0,4,1,5,7,0,0
361,835,6,2,5,0,2,3,10,734,1603,5,7,11,0,4,1,5,7,0,2
362,705,4,2,5,0,2,3,10,527,1122,5,7,11,0,4,1,5,7,0,2
363,599,4,2,5,0,2,3,10,651,1306,5,7,11,0,4,1,5,7,0,2
364,619,4,2,5,0,2,3,10,604,1195,5,7,11,0,4,1,5,7,0,0
365,648,6,2,5,0,2,3,10,689,1370,5,7,11,0,4,1,5,7,0,2
366,778,6,2,5,0,2,3,10,710,1514,5,7,11,0,4,1,5,7,0,0
367,692,6,2,5,0,2,3,10,670,1307,5,7,11,0,4,1,5,7,0,0
368,804,4,2,5,0,2,3,10,725,1517,5,7,11,0,4,1,5,7,0,2
369,660,6,2,5,0,2,3,10,753,1626,5,7,11,0,4,1,5,7,0,0
370,547,6,2,5,0,2,3,10,637,1191,5,7,11,0,4,1,5,7,0,2
371,846,6,2,5,0,2,3,10,801,1613,5,7,11,0,4,1,5,7,0,2
372,826,6,2,5,0,2,3,10,770,1593,5,7,11,0,4,1,5,7,0,2
373,834,6,2,5,0,2,3,10,761,1591,5,7,11,0,4,1,5,7,0,2
374,664,4,2,5,0,2,3,10,687,1140,5,7,11,0,4,1,5,7,0,0
375,763,6,2,5,0,2,3,10,712,1614,5,7,11,0,4,1,5,7,0,2
376,718,6,2,5,0,2,3,10,687,1291,5,7,11,0,4,1,5,7,0,2
377,594,6,2,5,0,2,3,10,693,1333,5,7,11,0,4,1,5,7,0,2
378,641,6,2,5,0,2,3,10,694,1577,5,7,11,0,4,1,5,7,0,2
379,840,4,2,5,0,2,3,10,748,1465,5,7,11,0,4,1,5,7,0,0
380,728,4,2,5,0,2,3,10,799,1577,5,7,11,0,4,1,5,7,0,0
381,539,6,2,5,0,2,3,10,704,1394,5,7,11,0,4,1,5,7,0,2
382,605,4,2,5,0,2,3,10,736,1561,5,7,11,0,4,1,5,7,0,0
383,613,6,2,5,0,2,3,10,672,1352,5,7,11,0,4,1,5,7,0,2
384,675,6,2,5,0,2,3,10,659,1499,5,7,11,0,4,1,5,7,0,0
385,510,6,2,5,0,2,3,10,609,1172,5,7,11,0,4,1,5,7,0,0
386,618,6,2,5,0,2,3,10,685,1510,5,7,11,0,4,1,5,7,0,0
387,638,6,2,5,0,2,3,10,670,1635,5,7,11,0,4,1,5,7,0,2
388,585,4,2,5,0,2,3,10,676,1332,5,7,11,0,4,1,5,7,0,0
389,837,6,2,5,0,2,3,10,674,1323,5,7,11,0,4,1,5,7,0,2
390,688,6,2,5,0,2,3,10,719,1421,5,7,11,0,4,1,5,7,0,2
391,805,6,2,5,0,2,3,10,559,1330,5,7,11,0,4,1,5,7,0,0
392,762,6,2,5,0,2,3,10,688,1484,5,7,11,0,4,1,5,7,0,2
393,640,6,2,5,0,2,3,10,673,1250,5,7,11,0,4,1,5,7,0,2
394,699,4,2,5,0,2,3,10,748,1506,5,7,11,0,4,1,5,7,0,0
395,674,6,2,5,0,2,3,10,614,1667,5,7,11,0,4,1,5,7,0,0
396,662,6,2,5,0,2,3,10,772,1755,5,7,11,0,4,1,5,7,0,0
397,736,6,2,5,0,2,3,10,702,1404,5,7,11,0,4,1,5,7,0,0
398,563,6,2,5,0,2,3,10,661,1419,5,7,11,0,4,1,5,7,0,0
399,756,6,2,5,0,2,3,10,771,1392,5,7,11,0,4,1,5,7,0,0
400,705,4,2,5,0,2,3,10,778,1534,5,7,11,0,4,1,5,7,0,2
401,802,6,2,5,0,2,3,10,820,1578,5,7,11,0,4,1,5,7,0,2
402,591,6,2,5,0,2,3,10,491,1166,5,7,11,0,4,1,5,7,0,0
403,708,4,2,5,0,2,3,10,720,1533,5,7,11,0,4,1,5,7,0,2
404,717,4,2,5,0,2,3,10,709,1499,5,7,11,0,4,1,5,7,0,2
405,573,4,2,5,0,2,3,10,688,1375,5,7,11,0,4,1,5,7,0,2
406,622,4,2,5,0,2,3,10,800,1482,5,7,11,0,4,1,5,7,0,0
407,516,6,2,5,0,2,3,10,613,995,5,7,11,0,4,1,5,7,0,0
408,763,6,2,5,0,2,3,10,677,1396,5,7,11,0,4,1,5,7,0,0
409,592,4,2,5,0,2,3,10,755,1615,5,7,11,0,4,1,5,7,0,2
410,580,4,2,5,0,2,3,10,589,1368,5,7,11,0,4,1,5,7,0,2
411,635,6,2,5,0,2,3,10,614,1241,5,7,11,0,4,1,5,7,0,0
412,626,6,2,5,0,2,3,10,599,1443,5,7,11,0,4,1,5,7,0,0
413,793,6,2,5,0,2,3,10,706,1485,5,7,11,0,4,1,5,7,0,0
414,607,6,2,5,0,2,3,10,619,1190,5,7,11,0,4,1,5,7,0,2
415,528,4,2,5,0,2,3,10,573,1355,5,7,11,0,4,1,5,7,0,0
416,758,6,2,5,0,2,3,10,672,1336,5,7,11,0,4,1,5,7,0,2
417,780,6,2,5,0,2,3,10,595,1405,5,7,11,0,4,1,5,7,0,0
418,855,4,2,5,0,2,3,10,769,1575,5,7,11,0,4,1,5,7,0,2
419,752,4,2,5,0,2,3,10,690,1273,5,7,11,0,4,1,5,7,0,2
420,700,6,2,5,0,2,3,10,746,1414,5,7,11,0,4,1,5,7,0,2
421,582,4,2,5,0,2,3,10,708,1288,5,7,11,0,4,1,5,7,0,0
422,693,4,2,5,0,2,3,10,723,1245,5,7,11,0,4,1,5,7,0,0
423,657,4,2,5,0,2,3,10,665,1477,5,7,11,0,4,1,5,7,0,0
424,645,4,2,5,0,2,3,10,636,1301,5,7,11,0,4,1,5,7,0,2
425,677,4,2,5,0,2,3,10,691,1477,5,7,11,0,4,1,5,7,0,0
426,722,6,2,5,0,2,3,10,675,1331,5,7,11,0,4,1,5,7,0,0
427,738,6,2,5,0,2,3,10,682,1549,5,7,11,0,4,1,5,7,0,2
428,566,6,2,5,0,2,3,10,643,1353,5,7,11,0,4,1,5,7,0,0
429,736,4,2,5,0,2,3,10,670,1417,5,7,11,0,4,1,5,7,0,2
430,614,6,2,5,0,2,3,10,718,1468,5,7,11,0,4,1,5,7,0,2
431,614,6,2,5,0,2,3,10,748,1156,5,7,11,0,4,1,5,7,0,2
432,821,4,2,5,0,2,3,10,777,1632,5,7,11,0,4,1,5,7,0,2
433,745,6,2,5,0,2,3,10,747,1749,5,7,11,0,4,1,5,7,0,2
434,624,6,2,5,0,2,3,10,630,1372,5,7,11,0,4,1,5,7,0,2
435,713,6,2,5,0,2,3,10,779,1523,5,7,11,0,4,1,5,7,0,0
436,677,4,2,5,0,2,3,10,731,1534,5,7,11,0,4,1,5,7,0,2
437,692,6,2,5,0,2,3,10,612,1413,5,7,11,0,4,1,5,7,0,2
438,731,6,2,5,0,2,3,10,627,1319,5,7,11,0,4,1,5,7,0,0
439,639,4,2,5,0,2,3,10,661,1509,5,7,11,0,4,1,5,7,0,0
440,725,4,2,5,0,2,3,10,850,1747,5,7,11,0,4,1,5,7,0,0
441,869,4,2,5,0,2,3,10,803,1828,5,7,11,0,4,1,5,7,0,2
442,749,4,2,5,0,2,3,10,814,1537,5,7,11,0,4,1,5,7,0,0
443,592,6,2,5,0,2,3,10,628,1273,5,7,11,0,4,1,5,7,0,2
444,680,6,2,5,0,2,3,10,744,1489,5,7,11,0,4,1,5,7,0,0
445,783,4,2,5,0,2,3,10,693,1336,5,7,11,0,4,1,5,7,0,0
446,673,6,2,5,0,2,3,10,644,1544,5,7,11,0,4,1,5,7,0,2
447,505,4,2,5,0,2,3,10,518,1046,5,7,11,0,4,1,5,7,0,0
448,655,4,2,5,0,2,3,10,612,1156,5,7,11,0,4,1,5,7,0,2
449,595,6,2,5,0,2,3,10,617,1413,5,7,11,0,4,1,5,7,0,0
450,809,4,2,5,0,2,3,10,624,1220,5,7,11,0,4,1,5,7,0,2
451,773,4,2,5,0,2,3,10,709,1373,5,7,11,0,4,1,5,7,0,2
452,796,4,2,5,0,2,3,10,725,1531,5,7,11,0,4,1,5,7,0,2
453,698,6,2,5,0,2,3,10,715,1436,5,7,11,0,4,1,5,7,0,0
454,714,4,2,5,0,2,3,10,676,1211,5,7,11,0,4,1,5,7,0,0
455,707,4,2,5,0,2,3,10,753,1768,5,7,11,0,4,1,5,7,0,0
456,765,4,2,5,0,2,3,10,697,1314,5,7,11,0,4,1,5,7,0,2
457,642,6,2,5,0,2,3,10,621,1364,5,7,11,0,4,1,5,7,0,0
458,646,6,2,5,0,2,3,10,706,1557,5,7,11,0,4,1,5,7,0,2
459,755,6,2,5,0,2,3,10,648,1534,5,7,11,0,4,1,5,7,0,0
460,803,4,2,5,0,2,3,10,765,1582,5,7,11,0,4,1,5,7,0,2
461,702,4,2,5,0,2,3,10,800,1501,5,7,11,0,4,1,5,7,0,0
462,727,4,2,5,0,2,3,10,788,1659,5,7,11,0,4,1,5,7,0,2
463,584,4,2,5,0,2,3,10,646,1316,5,7,11,0,4,1,5,7,0,2
464,679,6,2,5,0,2,3,10,746,1430,5,7,11,0,4,1,5,7,0,2
465,775,4,2,5,0,2,3,10,740,1578,5,7,11,0,4,1,5,7,0,0
466,814,4,2,5,0,2,3,10,643,1552,5,7,11,0,4,1,5,7,0,0
467,698,4,2,5,0,2,3,10,726,1570,5,7,11,0,4,1,5,7,0,2
468,741,6,2,5,0,2,3,10,630,1287,5,7,11,0,4,1,5,7,0,2
469,944,6,2,5,0,2,3,10,899,1965,5,7,11,0,4,1,5,7,0,2
470,816,4,2,5,0,2,3,10,735,1519,5,7,11,0,4,1,5,7,0,2
471,672,6,2,5,0,2,3,10,630,1470,5,7,11,0,4,1,5,7,0,2
472,663,6,2,5,0,2,3,10,674,1404,5,7,11,0,4,1,5,7,0,2
473,612,6,2,5,0,2,3,10,674,1322,5,7,11,0,4,1,5,7,0,0
474,725,6,2,5,0,2,3,10,655,1437,5,7,11,0,4,1,5,7,0,2
475,676,6,2,5,0,2,3,10,702,1358,5,7,11,0,4,1,5,7,0,0
476,738,4,2,5,0,2,3,10,774,1535,5,7,11,0,4,1,5,7,0,2
477,708,6,2,5,0,2,3,10,669,1560,5,7,11,0,4,1,5,7,0,0
478,748,4,2,5,0,2,3,10,668,1390,5,7,11,0,4,1,5,7,0,2
479,748,6,2,5,0,2,3,10,648,1408,5,7,11,0,4,1,5,7,0,0
480,825,6,2,5,0,2,3,10,752,1630,5,7,11,0,4,1,5,7,0,2
481,664,4,2,5,0,2,3,10,661,1238,5,7,11,0,4,1,5,7,0,2
482,790,6,2,5,0,2,3,10,769,1795,5,7,11,0,4,1,5,7,0,2
483,570,6,2,5,0,2,3,10,635,1309,5,7,11,0,4,1,5,7,0,0
484,561,4,2,5,0,2,3,10,589,1137,5,7,11,0,4,1,5,7,0,0
485,724,4,2,5,0,2,3,10,755,1502,5,7,11,0,4,1,5,7,0,2
486,647,6,2,5,0,2,3,10,808,1758,5,7,11,0,4,1,5,7,0,0
487,722,6,2,5,0,2,3,10,620,1379,5,7,11,0,4,1,5,7,0,0
488,634,4,2,5,0,2,3,10,637,1312,5,7,11,0,4,1,5,7,0,2
489,638,6,2,5,0,2,3,10,777,1569,5,7,11,0,4,1,5,7,0,2
490,593,6,2,5,0,2,3,10,733,1415,5,7,11,0,4,1,5,7,0,0
491,648,6,2,5,0,2,3,10,603,1306,5,7,11,0,4,1,5,7,0,0
492,726,6,2,5,0,2,3,10,637,1269,5,7,11,0,4,1,5,7,0,2
493,798,6,2,5,0,2,3,10,751,1687,5,7,11,0,4,1,5,7,0,0
494,680,4,2,5,0,2,3,10,764,1603,5,7,11,0,4,1,5,7,0,2
495,725,6,2,5,0,2,3,10,712,1576,5,7,11,0,4,1,5,7,0,2
496,738,4,2,5,0,2,3,10,668,1269,5,7,11,0,4,1,5,7,0,0
497,730,4,2,5,0,2,3,10,770,1618,5,7,11,0,4,1,5,7,0,0
498,849,4,2,5,0,2,3,10,865,1951,5,7,11,0,4,1,5,7,0,0
499,589,6,2,5,0,2,3,10,665,1529,5,7,11,0,4,1,5,7,0,0
500,540,6,2,5,0,2,3,10,586,1109,5,7,11,0,4,1,5,7,0,2
501,709,6,2,5,0,2,3,10,627,1400,5,7,11,0,4,1,5,7,0,2
502,651,6,2,5,0,2,3,10,738,1770,5,7,11,0,4,1,5,7,0,0
503,755,6,2,5,0,2,3,10,699,1473,5,7,11,0,4,1,5,7,0,2
504,831,4,2,5,0,2,3,10,684,1687,5,7,11,0,4,1,5,7,0,2
505,697,6,2,5,0,2,3,10,724,1547,5,7,11,0,4,1,5,7,0,0
506,626,4,2,5,0,2,3,10,632,1349,5,7,11,0,4,1,5,7,0,2
507,668,4,2,5,0,2,3,10,607,1259,5,7,11,0,4,1,5,7,0,0
508,788,4,2,5,0,2,3,10,649,1553,5,7,11,0,4,1,5,7,0,0
509,679,6,2,5,0,2,3,10,756,1503,5,7,11,0,4,1,5,7,0,2
510,825,6,2,5,0,2,3,10,757,1649,5,7,11,0,4,1,5,7,0,0
511,721,6,2,5,0,2,3,10,726,1570,5,7,11,0,4,1,5,7,0,0
512,769,4,2,5,0,2,3,10,636,1429,5,7,11,0,4,1,5,7,0,0
513,697,4,2,5,0,2,3,10,672,1578,5,7,11,0,4,1,5,7,0,2
514,756,6,2,5,0,2,3,10,698,1531,5,7,11,0,4,1,5,7,0,2
515,726,4,2,5,0,2,3,10,609,1103,5,7,11,0,4,1,5,7,0,0
516,749,4,2,5,0,2,3,10,709,1608,5,7,11,0,4,1,5,7,0,2
517,808,6,2,5,0,2,3,10,756,1527,5,7,11,0,4,1,5,7,0,2
518,737,6,2,5,0,2,3,10,687,1377,5,7,11,0,4,1,5,7,0,0
519,673,4,2,5,0,2,3,10,636,1524,5,7,11,0,4,1,5,7,0,2
520,646,6,2,5,0,2,3,10,702,1410,5,7,11,0,4,1,5,7,0,2
521,724,4,2,5,0,2,3,10,816,1755,5,7,11,0,4,1,5,7,0,0
522,694,6,2,5,0,2,3,10,656,1328,5,7,11,0,4,1,5,7,0,0
523,760,4,2,5,0,2,3,10,756,1559,5,7,11,0,4,1,5,7,0,2
524,581,6,2,5,0,2,3,10,653,1231,5,7,11,0,4,1,5,7,0,2
525,672,4,2,5,0,2,3,10,684,1421,5,7,11,0,4,1,5,7,0,0
526,707,4,2,5,0,2,3,10,696,1395,5,7,11,0,4,1,5,7,0,0
527,711,4,2,5,0,2,3,10,666,1561,5,7,11,0,4,1,5,7,0,2
528,798,4,2,5,0,2,3,10,706,1694,5,7,11,0,4,1,5,7,0,0
529,598,6,2,5,0,2,3,10,574,1250,5,7,11,0,4,1,5,7,0,2
530,752,4,2,5,0,2,3,10,625,1290,5,7,11,0,4,1,5,7,0,0
531,809,4,2,5,0,2,3,10,839,1669,5,7,11,0,4,1,5,7,0,2
532,560,6,2,5,0,2,3,10,621,1443,5,7,11,0,4,1,5,7,0,0
533,839,4,2,5,0,2,3,10,702,1612,5,7,11,0,4,1,5,7,0,2
534,584,4,2,5,0,2,3,10,527,1298,5,7,11,0,4,1,5,7,0,0
535,870,4,2,5,0,2,3,10,706,1418,5,7,11,0,4,1,5,7,0,2
536,614,6,2,5,0,2,3,10,598,1489,5,7,11,0,4,1,5,7,0,2
537,693,4,2,5,0,2,3,10,763,1743,5,7,11,0,4,1,5,7,0,0
538,716,6,2,5,0,2,3,10,684,1458,5,7,11,0,4,1,5,7,0,0
539,861,6,2,5,0,2,3,10,701,1655,5,7,11,0,4,1,5,7,0,2
540,686,6,2,5,0,2,3,10,565,1241,5,7,11,0,4,1,5,7,0,0
541,774,4,2,5,0,2,3,10,632,1312,5,7,11,0,4,1,5,7,0,2
542,741,6,2,5,0,2,3,10,722,1591,5,7,11,0,4,1,5,7,0,0
543,758,6,2,5,0,2,3,10,768,1624,5,7,11,0,4,1,5,7,0,0
544,793,6,2,5,0,2,3,10,803,1661,5,7,11,0,4,1,5,7,0,2
545,599,4,2,5,0,2,3,10,702,1489,5,7,11,0,4,1,5,7,0,2
546,688,4,2,5,0,2,3,10,601,1138,5,7,11,0,4,1,5,7,0,2
547,752,4,2,5,0,2,3,10,712,1442,5,7,11,0,4,1,5,7,0,0
548,668,6,2,5,0,2,3,10,783,1843,5,7,11,0,4,1,5,7,0,2
549,657,6,2,5,0,2,3,10,560,1078,5,7,11,0,4,1,5,7,0,2
550,815,6,2,5,0,2,3,10,629,1432,5,7,11,0,4,1,5,7,0,2
551,777,6,2,5,0,2,3,10,726,1447,5,7,11,0,4,1,5,7,0,2
552,604,6,2,5,0,2,3,10,602,1219,5,7,11,0,4,1,5,7,0,2
553,643,4,2,5,0,2,3,10,642,1317,5,7,11,0,4,1,5,7,0,2
554,732,4,2,5,0,2,3,10,797,1496,5,7,11,0,4,1,5,7,0,0
555,725,4,2,5,0,2,3,10,613,1399,5,7,11,0,4,1,5,7,0,0
556,569,4,2,5,0,2,3,10,583,1461,5,7,11,0,4,1,5,7,0,0
557,781,4,2,5,0,2,3,10,642,1376,5,7,11,0,4,1,5,7,0,2
558,843,6,2,5,0,2,3,10,755,1546,5,7,11,0,4,1,5,7,0,2
559,632,6,2,5,0,2,3,10,734,1271,5,7,11,0,4,1,5,7,0,2
560,741,6,2,5,0,2,3,10,652,1392,5,7,11,0,4,1,5,7,0,0
561,676,6,2,5,0,2,3,10,570,1472,5,7,11,0,4,1,5,7,0,2
562,747,4,2,5,0,2,3,10,629,1446,5,7,11,0,4,1,5,7,0,0
563,759,6,2,5,0,2,3,10,757,1473,5,7,11,0,4,1,5,7,0,2
564,733,4,2,5,0,2,3,10,671,1442,5,7,11,0,4,1,5,7,0,0
565,766,6,2,5,0,2,3,10,602,1387,5,7,11,0,4,1,5,7,0,2
566,839,4,2,5,0,2,3,10,759,1685,5,7,11,0,4,1,5,7,0,2
567,679,4,2,5,0,2,3,10,723,1524,5,7,11,0,4,1,5,7,0,2
568,816,4,2,5,0,2,3,10,735,1508,5,7,11,0,4,1,5,7,0,2
569,724,6,2,5,0,2,3,10,697,1634,5,7,11,0,4,1,5,7,0,2
570,769,4,2,5,0,2,3,10,757,1455,5,7,11,0,4,1,5,7,0,2
571,561,6,2,5,0,2,3,10,692,1564,5,7,11,0,4,1,5,7,0,0
572,523,6,2,5,0,2,3,10,576,1477,5,7,11,0,4,1,5,7,0,0
573,775,4,2,5,0,2,3,10,708,1491,5,7,11,0,4,1,5,7,0,0
574,817,6,2,5,0,2,3,10,733,1646,5,7,11,0,4,1,5,7,0,0
575,618,6,2,5,0,2,3,10,696,1352,5,7,11,0,4,1,5,7,0,0
576,727,4,2,5,0,2,3,10,731,1616,5,7,11,0,4,1,5,7,0,0
577,579,6,2,5,0,2,3,10,683,1319,5,7,11,0,4,1,5,7,0,0
578,734,6,2,5,0,2,3,10,581,1397,5,7,11,0,4,1,5,7,0,0
579,776,4,2,5,0,2,3,10,790,1711,5,7,11,0,4,1,5,7,0,0
580,663,4,2,5,0,2,3,10,667,1452,5,7,11,0,4,1,5,7,0,0
581,799,4,2,5,0,2,3,10,844,1767,5,7,11,0,4,1,5,7,0,0
582,684,6,2,5,0,2,3,10,617,1382,5,7,11,0,4,1,5,7,0,2
583,865,4,2,5,0,2,3,10,751,1826,5,7,11,0,4,1,5,7,0,2
584,709,4,2,5,0,2,3,10,686,1298,5,7,11,0,4,1,5,7,0,0
585,783,6,2,5,0,2,3,10,682,1508,5,7,11,0,4,1,5,7,0,2
586,692,6,2,5,0,2,3,10,698,1490,5,7,11,0,4,1,5,7,0,0
587,778,6,2,5,0,2,3,10,603,1167,5,7,11,0,4,1,5,7,0,0
588,800,6,2,5,0,2,3,10,674,1392,5,7,11,0,4,1,5,7,0,0
589,786,4,2,5,0,2,3,10,636,1261,5,7,11,0,4,1,5,7,0,0
590,658,4,2,5,0,2,3,10,561,1014,5,7,11,0,4,1,5,7,0,2
591,804,6,2,5,0,2,3,10,756,1588,5,7,11,0,4,1,5,7,0,0
592,619,6,2,5,0,2,3,10,602,1363,5,7,11,0,4,1,5,7,0,0
593,842,4,2,5,0,2,3,10,819,1657,5,7,11,0,4,1,5,7,0,0
594,613,4,2,5,0,2,3,10,611,1294,5,7,11,0,4,1,5,7,0,2
595,635,6,2,5,0,2,3,10,637,1377,5,7,11,0,4,1,5,7,0,2
596,714,4,2,5,0,2,3,10,667,1318,5,7,11,0,4,1,5,7,0,0
597,697,4,2,5,0,2,3,10,631,1351,5,7,11,0,4,1,5,7,0,0
598,818,6,2,5,0,2,3,10,678,1543,5,7,11,0,4,1,5,7,0,0
599,760,6,2,5,0,2,3,10,764,1548,5,7,11,0,4,1,5,7,0,0
600,686,4,2,5,0,2,3,10,616,1344,5,7,11,0,4,1,5,7,0,2
601,885,4,2,5,0,2,3,10,790,1580,5,7,11,0,4,1,5,7,0,0
602,774,6,2,5,0,2,3,10,768,1552,5,7,11,0,4,1,5,7,0,0
603,729,6,2,5,0,2,3,10,685,1599,5,7,11,0,4,1,5,7,0,2
604,710,6,2,5,0,2,3,10,648,1396,5,7,11,0,4,1,5,7,0,0
605,782,6,2,5,0,2,3,10,755,1574,5,7,11,0,4,1,5,7,0,0
606,536,4,2,5,0,2,3,10,609,1315,5,7,11,0,4,1,5,7,0,0
607,658,4,2,5,0,2,3,10,685,1201,5,7,11,0,4,1,5,7,0,2
608,643,6,2,5,0,2,3,10,641,1330,5,7,11,0,4,1,5,7,0,2
609,674,6,2,5,0,2,3,10,698,1233,5,7,11,0,4,1,5,7,0,0
610,756,4,2,5,0,2,3,10,620,1311,5,7,11,0,4,1,5,7,0,0
611,720,4,2,5,0,2,3,10,753,1678,5,7,11,0,4,1,5,7,0,2
612,583,6,2,5,0,2,3,10,662,1130,5,7,11,0,4,1,5,7,0,0
613,697,4,2,5,0,2,3,10,679,1341,5,7,11,0,4,1,5,7,0,0
614,599,4,2,5,0,2,3,10,636,939,5,7,11,0,4,1,5,7,0,0
615,791,4,2,5,0,2,3,10,655,1469,5,7,11,0,4,1,5,7,0,2
616,708,6,2,5,0,2,3,10,689,1546,5,7,11,0,4,1,5,7,0,2
617,719,6,2,5,0,2,3,10,721,1294,5,7,11,0,4,1,5,7,0,0
618,691,4,2,5,0,2,3,10,718,1582,5,7,11,0,4,1,5,7,0,2
619,587,4,2,5,0,2,3,10,560,1022,5,7,11,0,4,1,5,7,0,2
620,732,4,2,5,0,2,3,10,777,1745,5,7,11,0,4,1,5,7,0,0
621,473,6,2,5,0,2,3,10,625,1138,5,7,11,0,4,1,5,7,0,0
622,654,6,2,5,0,2,3,10,677,1417,5,7,11,0,4,1,5,7,0,0
623,730,6,2,5,0,2,3,10,624,1292,5,7,11,0,4,1,5,7,0,2
624,720,6,2,5,0,2,3,10,671,1343,5,7,11,0,4,1,5,7,0,0
